text,tidy_text,polarity_score_vader,polarity_score_textblob,label_vader,label_textblob,coordinates
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,374","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,374","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2763454'), Decimal('-38.0794671')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,376","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,376","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762761'), Decimal('-38.0795174')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,377","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,377","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762761'), Decimal('-38.0795174')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,379","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,379","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762761'), Decimal('-38.0795174')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,382","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,382","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762976'), Decimal('-38.0795526')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,385","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,385","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762869'), Decimal('-38.0795295')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,387","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,387","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762869'), Decimal('-38.0795295')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,392","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,392","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.276276'), Decimal('-38.0795175')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,394","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,394","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.276276'), Decimal('-38.0795175')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,395","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,395","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.276276'), Decimal('-38.0795175')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,424","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,424","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2763489'), Decimal('-38.0794686')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,426","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,426","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2763482'), Decimal('-38.0794678')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,427","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,427","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2763482'), Decimal('-38.0794678')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,432","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,432","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.276348'), Decimal('-38.0794663')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,437","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,437","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.276348'), Decimal('-38.0794663')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,439","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,439","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762725'), Decimal('-38.079513')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,441","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,441","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2762761'), Decimal('-38.0795161')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,447","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,447","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2764797'), Decimal('-38.0794823')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,448","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,448","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2764797'), Decimal('-38.0794823')]"
"@Michael5SOS 
💜🎸💜🎸💜🎸
Michael Clifford from 5sos

Are you yoda? Because yodalicious

Please follow me xx 
Love you!
💜🎸💜🎸💜🎸
3,450","💜🎸💜🎸💜🎸 Michael Clifford from 5sos Are you yoda? Because yodalicious Please follow me xx Love you! 💜🎸💜🎸💜🎸 3,450","(0.0, 0.552)",0.625,positive,positive,"[Decimal('145.2764797'), Decimal('-38.0794823')]"
"My love of skorts continues! countryroad @tibi 
#fashion #flatlay #countryroadstyle @… http://t.co/2HmFp40Z6m",My love of skorts continues! countryroad #fashion #flatlay #countryroadstyle …,"(0.0, 0.333)",0.625,positive,positive,"[Decimal('144.96119775'), Decimal('-37.81622433')]"
Drinking a Two Foot Tex IPA by Dilettante Beer Company at @alehouseproject — http://t.co/IBrYVqVQ4M,Drinking a Two Foot Tex IPA by Dilettante Beer Company at —,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.971'), Decimal('-37.7755')]"
@Qantas pjs have made the debut out the house - was bound to happen! 💕 http://t.co/fVRiKaPGjF,pjs have made the debut out the house - was bound to happen! 💕,"(0.0, 0.247)",0.0,positive,neutral,"[Decimal('145.03270425'), Decimal('-37.85618372')]"
"@tramanc @krONik @PiesDickhead @FlatEarthGang @leighsales  please!!!! 
Sorry, your talking about Julia arnt you?","please!!!! Sorry, your talking about Julia arnt you?","(0.121, 0.322)",-0.5,positive,negative,"[Decimal('144.9793281'), Decimal('-37.86255019')]"
Drinking an Idle Saison by Dilettante Beer Company at @alehouseproject — http://t.co/Lk6N1DBU3y,Drinking an Idle Saison by Dilettante Beer Company at —,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.971'), Decimal('-37.7755')]"
I'd forgotten how annoying Ian Healy is. Please @WWOS9 listen to the people and pension him off. #AUSvSA #AusvRSA,I'd forgotten how annoying Ian Healy is. Please listen to the people and pension him off. #AUSvSA #AusvRSA,"(0.21, 0.105)",-0.8,negative,negative,"[Decimal('145.08411316'), Decimal('-38.02702256')]"
Drinking a Saison by @Moo_Brew at @alehouseproject — http://t.co/Lja1vOUzjT,Drinking a Saison by at —,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.971'), Decimal('-37.7755')]"
I want 5SOS hugs so I can see how short I actually am! Pretty pretty please!!😊 VICTORIA @Smallzy #SmallzysInstudio5SOSPass,I want 5SOS hugs so I can see how short I actually am! Pretty pretty please!!😊 VICTORIA #SmallzysInstudio5SOSPass,"(0.0, 0.556)",0.16666666666666666,positive,positive,"[Decimal('144.73945968'), Decimal('-37.70471733')]"
Calpurnia Descending and a glass of red - an excellent Friday night theatre choice @MalthouseMelb,Calpurnia Descending and a glass of red - an excellent Friday night theatre choice,"(0.0, 0.222)",0.5,positive,positive,"[Decimal('144.96624662'), Decimal('-37.81342799')]"
@5SOSUpdatesWW hey can you please fb I need to ask something on dms x,hey can you please fb I need to ask something on dms x,"(0.0, 0.161)",0.0,positive,neutral,"[Decimal('145.27235418'), Decimal('-37.92574857')]"
"@BaileeMadison my dad passed away 7 years ago, please see this :( I miss him","my dad passed away 7 years ago, please see this :( I miss him","(0.253, 0.129)",-0.75,negative,negative,"[Decimal('144.61889062'), Decimal('-37.89907677')]"
My old housemate Shelley Cronau has been named 2014 Sporting Wheelie of the Year @WNWBL http://t.co/11Km3pgp8F,My old housemate Shelley Cronau has been named 2014 Sporting Wheelie of the Year,"(0.0, 0.0)",0.1,neutral,positive,"[Decimal('144.9262365'), Decimal('-37.7964572')]"
@the_moviebob please let it be Heyman,please let it be Heyman,"(0.0, 0.365)",0.0,positive,neutral,"[Decimal('144.68606218'), Decimal('-37.90660162')]"
@Trentals 😳 Who let you back in....?,😳 Who let you back in....?,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.05651918'), Decimal('-37.95414605')]"
@Neilpharaoh Anti-abortion advocate Mark Farrell could claim Western Victoria's fifth upper house seat http://t.co/8Kug3ASWKw  #ThisIsLabor,Anti-abortion advocate Mark Farrell could claim Western Victoria's fifth upper house seat #ThisIsLabor,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.0239261'), Decimal('-37.8719678')]"
"I'm at Bunnings Warehouse in Oakleigh South, VIC https://t.co/3vFDlTG9US","I'm at Bunnings Warehouse in Oakleigh South, VIC","(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.09912345'), Decimal('-37.92710141')]"
#saturdaymorningdirt Try and guess the pinch flat @ Yarra Bend Park http://t.co/bGYHfNx0lc,#saturdaymorningdirt Try and guess the pinch flat Yarra Bend Park,"(0.0, 0.0)",-0.025,neutral,negative,"[Decimal('145.011978'), Decimal('-37.795407')]"
The upside of being locked out of my apartment - delightful breakfast date with the delectable… http://t.co/MzsUbJlxrm,The upside of being locked out of my apartment - delightful breakfast date with the delectable…,"(0.0, 0.202)",1.0,positive,positive,"[Decimal('145.00191528'), Decimal('-37.81602722')]"
it is my birthday please shower me with attention,it is my birthday please shower me with attention,"(0.0, 0.223)",0.0,positive,neutral,"[Decimal('144.9937381'), Decimal('-37.83882224')]"
I have to leave the house today but I don't want to.,I have to leave the house today but I don't want to.,"(0.196, 0.0)",0.0,negative,neutral,"[Decimal('144.6424399'), Decimal('-37.890606')]"
"Doing handy man shit (@ Bunnings Warehouse in Oakleigh South, VIC) https://t.co/rl0kYvbCb9","Doing handy man shit ( Bunnings Warehouse in Oakleigh South, VIC)","(0.265, 0.0)",0.19999999999999998,negative,positive,"[Decimal('145.09912345'), Decimal('-37.92710141')]"
@tankylosaur Is it Evie's gift to Lauren? Trying to make your house inhabitable so she doesn't have to have a birthday party?,Is it Evie's gift to Lauren? Trying to make your house inhabitable so she doesn't have to have a birthday party?,"(0.0, 0.239)",0.0,positive,neutral,"[Decimal('144.962558'), Decimal('-37.7707541')]"
Bumped to 5 out of a can. - Drinking a Punk IPA by @BrewDog @ Dirty Rotten Brewhouse 2.0  — http://t.co/KHBvp3AB2l,Bumped to 5 out of a can. - Drinking a Punk IPA by Dirty Rotten Brewhouse 2.0 —,"(0.279, 0.0)",-0.6,negative,negative,"[Decimal('145.283'), Decimal('-37.8777')]"
"Time to relax, too many house inspections in one day (@ Chelsea Beach in Chelsea, VIC) https://t.co/FcJL10hquP","Time to relax, too many house inspections in one day ( Chelsea Beach in Chelsea, VIC)","(0.0, 0.162)",0.5,positive,positive,"[Decimal('145.11352807'), Decimal('-38.05243185')]"
First Hog of the day - Drinking a Hop Hog by @FeralBrewing @ Dirty Rotten Brewhouse 2.0  — http://t.co/wklJO5Qcle,First Hog of the day - Drinking a Hop Hog by Dirty Rotten Brewhouse 2.0 —,"(0.307, 0.0)",-0.175,negative,negative,"[Decimal('145.283'), Decimal('-37.8777')]"
@TEC_Goondi @Vilesyder is there a price for the 5k other than pro points by any chance?,is there a price for the 5k other than pro points by any chance?,"(0.0, 0.133)",-0.125,positive,negative,"[Decimal('145.11767898'), Decimal('-38.15861742')]"
Let me tell you a secret of the world: when the ultimate visionary #ChristianLacroix releases an… http://t.co/dK2DJrCFku,Let me tell you a secret of the world: when the ultimate visionary #ChristianLacroix releases an…,"(0.0, 0.185)",-0.2,positive,negative,"[Decimal('144.96232717'), Decimal('-37.81144203')]"
@Luke5SOS you should follow me. So I can DM you. Pleaseeeeeeeeeeeee,you should follow me. So I can DM you. Pleaseeeeeeeeeeeee,"(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('145.01119537'), Decimal('-37.7122799')]"
"All square 1-1, going into the 3rd at the @Ice_house. Adrenaline scorer #7 Kavanagh, assisted by #8 Harris.","All square 1-1, going into the 3rd at the . Adrenaline scorer #7 Kavanagh, assisted by #8 Harris.","(0.0, 0.0)",0.0,neutral,neutral,"[Decimal('144.9365756'), Decimal('-37.8122684')]"
The 'true' meaning of inflation! Published 1864.  Includes wages for one servant!  #antiquecookbook… http://t.co/MLqRJumjQZ,The 'true' meaning of inflation! Published 1864. Includes wages for one servant! #antiquecookbook…,"(0.0, 0.22)",0.546875,positive,positive,"[Decimal('144.982399'), Decimal('-37.8062694')]"
"Relaxing with some mellow music and a G&amp;T in my ""resort-style executive residence"". Too many real estate flyers in my junk mail, obviously.","Relaxing with some mellow music and a G&amp;T in my ""resort-style executive residence"". Too many real estate flyers in my junk mail, obviously.","(0.0, 0.127)",0.2333333333333333,positive,positive,"[Decimal('145.1001422'), Decimal('-37.61875867')]"
#HogsAndLambOnTheSpit - Drinking a Hop Hog by @FeralBrewing @ Dirty Rotten Brewhouse 2.0  — http://t.co/mrzAVHMEsk,#HogsAndLambOnTheSpit - Drinking a Hop Hog by Dirty Rotten Brewhouse 2.0 —,"(0.383, 0.0)",-0.6,negative,negative,"[Decimal('145.283'), Decimal('-37.8777')]"
"Enjoyed the most beautiful Welcome Dinner at our house today for @The_WDP - beautiful guests, beautiful food http://t.co/F2GFWpMUdO","Enjoyed the most beautiful Welcome Dinner at our house today for - beautiful guests, beautiful food","(0.0, 0.628)",0.7250000000000001,positive,positive,"[Decimal('144.95671261'), Decimal('-37.79970921')]"
